"","Year","Area","Street","Street.2"
"3054",2012,"Birmingham","Bendallrdkingstanding",NA
"3055",2012,"Birmingham","Berryfieldsroadwalmleysuttoncoldfield",NA
"3056",2012,"Birmingham","Birminghamrd",NA
"3057",2012,"Birmingham","Birminghamroad",NA
"3058",2012,"Birmingham","Birminghamroad",NA
"3059",2012,"Birmingham","Birminghamroad",NA
"3060",2012,"Birmingham","Birminghamroadwyldegreen",NA
"3061",2012,"Birmingham","Birminghamroadwyldegreen",NA
"3062",2012,"Birmingham","Boldmereroad",NA
"3063",2012,"Birmingham","Bottleofsack",NA
"3064",2012,"Birmingham","Boundaryroaderdington",NA
"3065",2012,"Birmingham","Brassingtonavenuesuttoncoldfield",NA
"3066",2012,"Birmingham","Broadst",NA
"3067",2012,"Birmingham","Capilanoroaderdington",NA
"3068",2012,"Birmingham","Carparklidlpelhamrdalumrock",NA
"3069",2012,"Birmingham","Carparkofoldspeckledhenpublichousemeregreen",NA
"3070",2012,"Birmingham","Carparkreddicaptavernhollyfieldroadfalconlodge",NA
"3071",2012,"Birmingham","Carparkkenilworthcourtwheelwrightrd",NA
"3072",2012,"Birmingham","Chesterroad",NA
"3073",2012,"Birmingham","Chesterfieldgrovepypehayes",NA
"3074",2012,"Birmingham","Chipsteadroad",NA
"3075",2012,"Birmingham","Churchroaderdington",NA
"3076",2012,"Birmingham","Cotonlaneerdingtonb'ham",NA
"3077",2012,"Birmingham","Cottishallwalk",NA
"3078",2012,"Birmingham","Courtlane",NA
"3079",2012,"Birmingham","Courtlane",NA
"3080",2012,"Birmingham","Dukestreet",NA
"3081",2012,"Birmingham","Ebrookroadsuttoncoldfield",NA
"3082",2012,"Birmingham","Emscoteroad",NA
"3083",2012,"Birmingham","Erdingtonhighstreet",NA
"3084",2012,"Birmingham","Erdingtonhighstreet",NA
"3085",2012,"Birmingham","Erdingtonhighstreet",NA
"3086",2012,"Birmingham","Firbeckgrove",NA
"3087",2012,"Birmingham","Francesroaderdington",NA
"3088",2012,"Birmingham","Frontodfficesuttoncoldfield",NA
"3089",2012,"Birmingham","Goodhopehospital",NA
"3090",2012,"Birmingham","Gracechuchshoppingcentresuttoncoldfield",NA
"3091",2012,"Birmingham","Gravellyhill",NA
"3092",2012,"Birmingham","Hairylemonerdingtonhighstreet",NA
"3093",2012,"Birmingham","Hairylemonlowerparade",NA
"3094",2012,"Birmingham","Hairylemonlowerparade",NA
"3095",2012,"Birmingham","Hamptonroaderdingtonb'ham",NA
"3096",2012,"Birmingham","Hellbeyclose",NA
"3097",2012,"Birmingham","Highstsuttoncoldfield",NA
"3098",2012,"Birmingham","Highsterdington",NA
"3099",2012,"Birmingham","Highstreeterdington",NA
"3100",2012,"Birmingham","Highstreeterdington",NA
"3101",2012,"Birmingham","Highstreeterdington",NA
"3102",2012,"Birmingham","Highstreeterdington",NA
"3103",2012,"Birmingham","Highstreeterdington",NA
"3104",2012,"Birmingham","Highstreeterdington",NA
"3105",2012,"Birmingham","Highstreeterdington",NA
"3106",2012,"Birmingham","Highstreeterdington",NA
"3107",2012,"Birmingham","Highstreeterdington",NA
"3108",2012,"Birmingham","Highstreeterdington",NA
"3109",2012,"Birmingham","Highstreeterdington",NA
"3110",2012,"Birmingham","Highstreetwestbromwich",NA
"3111",2012,"Birmingham","Highstreetwestbromwich",NA
"3112",2012,"Birmingham","Highstreetwestbromwich",NA
"3113",2012,"Birmingham","Inlandroaderdingtonb'ham",NA
"3114",2012,"Birmingham","Jobcentresuttonnewroaderdington",NA
"3115",2012,"Birmingham","Johnsonroaderdingtonbirmingham",NA
"3116",2012,"Birmingham","Johnsonroaderdingtonbirmingham",NA
"3117",2012,"Birmingham","Kingsrd",NA
"3118",2012,"Birmingham","Kingsburyroadcastlevale",NA
"3119",2012,"Birmingham","Lichfieldrd",NA
"3120",2012,"Birmingham","Lichfieldroad",NA
"3121",2012,"Birmingham","Lichfieldroadsuttoncoldfield",NA
"3122",2012,"Birmingham","Lichfieldroadsuttoncoldfield",NA
"3123",2012,"Birmingham","Littentreephsuttontowncentre",NA
"3124",2012,"Birmingham","Lowerparade",NA
"3125",2012,"Birmingham","Lowerparade",NA
"3126",2012,"Birmingham","Lowerparade",NA
"3127",2012,"Birmingham","Lowerparade",NA
"3128",2012,"Birmingham","Lowerparade",NA
"3129",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3130",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3131",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3132",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3133",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3134",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3135",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3136",2012,"Birmingham","Lowerparadesuttoncoldfieldbirmingham",NA
"3137",2012,"Birmingham","Lowerparadesuttoncoldfield",NA
"3138",2012,"Birmingham","Lowerparadesuttontowncentre",NA
"3139",2012,"Birmingham","Madehurstroaderdington",NA
"3140",2012,"Birmingham","Marrowfatraodhandsworth",NA
"3141",2012,"Birmingham","Marshhillerdingtonbn",NA
"3142",2012,"Birmingham","Marshlaneerdingtonb'ham",NA
"3143",2012,"Birmingham","Meregreenislandlichfieldroad",NA
"3144",2012,"Birmingham","Millavenue",NA
"3145",2012,"Birmingham","Millsthighstreet",NA
"3146",2012,"Birmingham","Newstreet",NA
"3147",2012,"Birmingham","Newstreetstation",NA
"3148",2012,"Birmingham","Newdigateroad",NA
"3149",2012,"Birmingham","Newhallcarpark",NA
"3150",2012,"Birmingham","Newhallwalksuttoncoldfield",NA
"3151",2012,"Birmingham","Normantontowerbeechmountdriveerdingtonbirmingham",NA
"3152",2012,"Birmingham","Northholtroad",NA
"3153",2012,"Birmingham","Northoltdrive",NA
"3154",2012,"Birmingham","O/SH/A",NA
"3155",2012,"Birmingham","O/sHairyLemonPH",NA
"3156",2012,"Birmingham","O/SKingsArmsPHColeshillRoad",NA
"3157",2012,"Birmingham","O/SKingsArmsPHColeshillRoad",NA
"3158",2012,"Birmingham","O/SLITTENTREE",NA
"3159",2012,"Birmingham","O/SMOOMOOSsouthparade",NA
"3160",2012,"Birmingham","O/sMooMooClubSuttonTownCentre",NA
"3161",2012,"Birmingham","O/SMooMoosnightclubSouthparade",NA
"3162",2012,"Birmingham","O/SMooMoosLowerparadeSuttonTownCentre",NA
"3163",2012,"Birmingham","O/SStationPH",NA
"3164",2012,"Birmingham","O/STempleBarS/CTownCentre",NA
"3165",2012,"Birmingham","Orphanagerd",NA
"3166",2012,"Birmingham","Outsidebagotarmschesterroadpypehayes",NA
"3167",2012,"Birmingham","Outsidecityviewerdington",NA
"3168",2012,"Birmingham","Outsidehirylemonsuttontowncrntr",NA
"3169",2012,"Birmingham","Outsidehomeaddress",NA
"3170",2012,"Birmingham","Outsidehomeaddress",NA
"3171",2012,"Birmingham","Outsidehomeaddress",NA
"3172",2012,"Birmingham","Outsidelittentreebirminghamroad",NA
"3173",2012,"Birmingham","Outsidemoomoo'sBarSouthParadeSuttonColdfield",NA
"3174",2012,"Birmingham","Outsidemoomoo'sBarSouthParadeSuttonColdfield",NA
"3175",2012,"Birmingham","Outsidenewstreetstationbirminghamcitycentre",NA
"3176",2012,"Birmingham","Outsidetemplebarlowerparadesuttoncoldfield",NA
"3177",2012,"Birmingham","Outsidetheswanpublichousehighstreeterdington",NA
"3178",2012,"Birmingham","Outsidethetemplebarsuttoncoldfieldtowncentre",NA
"3179",2012,"Birmingham","Paradesutton",NA
"3180",2012,"Birmingham","Paradesuttoncoldfield",NA
"3181",2012,"Birmingham","Paradesuttoncoldfield",NA
"3182",2012,"Birmingham","Paradesuttoncoldfieldtowncentre",NA
"3183",2012,"Birmingham","Paradesuttoncoldfield",NA
"3184",2012,"Birmingham","Rectoryroadsuttoncoldfield",NA
"3185",2012,"Birmingham","Reddicaphill",NA
"3186",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3187",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3188",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3189",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3190",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3191",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3192",2012,"Birmingham","Redwinggroveerdingtonb'ham",NA
"3193",2012,"Birmingham","Reservoirrderdington",NA
"3194",2012,"Birmingham","Reservoirrderdington",NA
"3195",2012,"Birmingham","Reservoirrderdington",NA
"3196",2012,"Birmingham","Reservoirrderdington",NA
"3197",2012,"Birmingham","Reservoirrderdington",NA
"3198",2012,"Birmingham","Reservoirroad",NA
"3199",2012,"Birmingham","Ridgewayerdington",NA
"3200",2012,"Birmingham","Sctowncentre",NA
"3201",2012,"Birmingham","Shortheathrd",NA
"3202",2012,"Birmingham","Sladeroad",NA
"3203",2012,"Birmingham","Sladeroad",NA
"3204",2012,"Birmingham","Somersetroaderdington",NA
"3205",2012,"Birmingham","Southparade",NA
"3206",2012,"Birmingham","Southparade",NA
"3207",2012,"Birmingham","Southparade",NA
"3208",2012,"Birmingham","Southparade",NA
"3209",2012,"Birmingham","Southparade",NA
"3210",2012,"Birmingham","Southparade",NA
"3211",2012,"Birmingham","Southparadesuttoncoldfieldtowncentre",NA
"3212",2012,"Birmingham","Southparadeo/sMoomoo",NA
"3213",2012,"Birmingham","Southparades/CTownCentre",NA
"3214",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3215",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3216",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3217",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3218",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3219",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3220",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3221",2012,"Birmingham","Southparadesuttoncoldfield",NA
"3222",2012,"Birmingham","Southparadesuttoncoldfieldbirmingham",NA
"3223",2012,"Birmingham","Southparadessuttoncoldfield",NA
"3224",2012,"Birmingham","Stmarystjohnsocialclubgravellyhillnorth",NA
"3225",2012,"Birmingham","Suttonnewroad",NA
"3226",2012,"Birmingham","Suttonnewroaderdington",NA
"3227",2012,"Birmingham","Suttonnewroaderdington",NA
"3228",2012,"Birmingham","Suttonnewroaderdington",NA
"3229",2012,"Birmingham","Suttonnewroaderdington",NA
"3230",2012,"Birmingham","Suttonnewroaderdington",NA
"3231",2012,"Birmingham","Suttonnewroaderdington",NA
"3232",2012,"Birmingham","Suttontowncentre",NA
"3233",2012,"Birmingham","Suttontowncentre",NA
"3234",2012,"Birmingham","Suttontowncentre",NA
"3235",2012,"Birmingham","Suttontowncentre",NA
"3236",2012,"Birmingham","Suttontowncentre",NA
"3237",2012,"Birmingham","Suttontowncentre",NA
"3238",2012,"Birmingham","Suttontowncentre",NA
"3239",2012,"Birmingham","Suttontowncentre",NA
"3240",2012,"Birmingham","Suttontowncentre",NA
"3241",2012,"Birmingham","Suttontowncentre",NA
"3242",2012,"Birmingham","Suttontowncentre",NA
"3243",2012,"Birmingham","Suttontowncentre",NA
"3244",2012,"Birmingham","Suttontowncentreoutsidemoomoo's",NA
"3245",2012,"Birmingham","Sycamoreroaderdingon",NA
"3246",2012,"Birmingham","Tamworthroadsuttoncoldfield",NA
"3247",2012,"Birmingham","Tangmeredrivecastlevale",NA
"3248",2012,"Birmingham","Thegardenserdington",NA
"3249",2012,"Birmingham","Thegreenhousefouroaksbirmingham",NA
"3250",2012,"Birmingham","Thegreenhousefouroakssuttoncoldfield",NA
"3251",2012,"Birmingham","Theparade",NA
"3252",2012,"Birmingham","Theparade",NA
"3253",2012,"Birmingham","Theparade",NA
"3254",2012,"Birmingham","Theparades/C",NA
"3255",2012,"Birmingham","Theparadesuttontowncentre",NA
"3256",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3257",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3258",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3259",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3260",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3261",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3262",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3263",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3264",2012,"Birmingham","Theparadesuttoncoldfield",NA
"3265",2012,"Birmingham","Thewyldegreenpublichouse",NA
"3266",2012,"Birmingham","Turnhouseroadcastlevale",NA
"3267",2012,"Birmingham","Unknown",NA
"3268",2012,"Birmingham","Victoriaroadsuttoncoldfield",NA
"3269",2012,"Birmingham","Walmleyashrd",NA
"3270",2012,"Birmingham","Waterortonlane",NA
"3271",2012,"Birmingham","Williamhillwyldegreen",NA
"3272",2012,"Birmingham","Wittonlodgeroad",NA
"3273",2012,"Birmingham","Woodacreroaderdington",NA
"3274",2012,"Birmingham","Woodacreroaderdington",NA
"3275",2012,"Birmingham","Woodacreroaderdington",NA
"3276",2012,"Birmingham","Woodingtonroad",NA
"3277",2012,"Birmingham","Woottongrovekingstandingbirmingham",NA
"3278",2012,"Birmingham","Yatesburyavenuecastlevale",NA
"3279",2012,"Birmingham","A38northfield",NA
"3280",2012,"Birmingham","Abdonave",NA
"3281",2012,"Birmingham","Alcesterrd",NA
"3282",2012,"Birmingham","Alcesterroadsouth",NA
"3283",2012,"Birmingham","Aldersmeadroad",NA
"3284",2012,"Birmingham","Alwoldroad",NA
"3285",2012,"Birmingham","Belgravemiddleway",NA
"3286",2012,"Birmingham","Blackhorsepublichousecarpark",NA
"3287",2012,"Birmingham","Boleynroad",NA
"3288",2012,"Birmingham","Bomerfieldroad",NA
"3289",2012,"Birmingham","Bondstcitycentre",NA
"3290",2012,"Birmingham","Bournvillelane",NA
"3291",2012,"Birmingham","Bournvillelane",NA
"3292",2012,"Birmingham","Bournvillelanefrontoffice",NA
"3293",2012,"Birmingham","Bournvillelanepolicestation",NA
"3294",2012,"Birmingham","Bournvilleps",NA
"3295",2012,"Birmingham","Bournvillepolicestation",NA
"3296",2012,"Birmingham","Bracebyavenue",NA
"3297",2012,"Birmingham","Brandwoodparkrd",NA
"3298",2012,"Birmingham","Bristolrdsouthnorthfield",NA
"3299",2012,"Birmingham","Bristolroad",NA
"3300",2012,"Birmingham","Bristolroad",NA
"3301",2012,"Birmingham","Bristolroad",NA
"3302",2012,"Birmingham","Bristolroad",NA
"3303",2012,"Birmingham","Bristolroad",NA
"3304",2012,"Birmingham","Bristolroad",NA
"3305",2012,"Birmingham","Bristolroad",NA
"3306",2012,"Birmingham","Bristolroad",NA
"3307",2012,"Birmingham","Bristolroad",NA
"3308",2012,"Birmingham","Bristolroadnorthfield",NA
"3309",2012,"Birmingham","Bristolroadoppositeroyalorthopaedic",NA
"3310",2012,"Birmingham","Bristolroadsellyoak",NA
"3311",2012,"Birmingham","Bristolroadsellyoak",NA
"3312",2012,"Birmingham","Bristolroadsellyoak",NA
"3313",2012,"Birmingham","Bristolroadsellyoak",NA
"3314",2012,"Birmingham","Bristolroadsellyoak",NA
"3315",2012,"Birmingham","Bristolroadsellyoakneargunbarrelsph",NA
"3316",2012,"Birmingham","Bristolroadsouth",NA
"3317",2012,"Birmingham","Bristolroadsouth",NA
"3318",2012,"Birmingham","Bristolroadbournville",NA
"3319",2012,"Birmingham","Bristolroadsellyoak",NA
"3320",2012,"Birmingham","Brooklanebillesley",NA
"3321",2012,"Birmingham","Brookfieldroad",NA
"3322",2012,"Birmingham","Bunburyroad",NA
"3323",2012,"Birmingham","Churchroad",NA
"3324",2012,"Birmingham","Churchroadedgbaston",NA
"3325",2012,"Birmingham","Churchroadmoseley",NA
"3326",2012,"Birmingham","Cityroad",NA
"3327",2012,"Birmingham","Cornmillclosebartleygreen",NA
"3328",2012,"Birmingham","Cotteridgeisland",NA
"3329",2012,"Birmingham","Devonroad",NA
"3330",2012,"Birmingham","Dogpoollane",NA
"3331",2012,"Birmingham","Eachwaylanerubery",NA
"3332",2012,"Birmingham","Edgewoodroad",NA
"3333",2012,"Birmingham","Edgwoodroad",NA
"3334",2012,"Birmingham","Edwardroadbalsallheath",NA
"3335",2012,"Birmingham","Fordhouselane",NA
"3336",2012,"Birmingham","Fredrickroad",NA
"3337",2012,"Birmingham","Gillotroadedgbaston",NA
"3338",2012,"Birmingham","Gillottroadedgbaston",NA
"3339",2012,"Birmingham","Gorsleypiece",NA
"3340",2012,"Birmingham","Greatparkpublichouserubery",NA
"3341",2012,"Birmingham","Greatparkrubery",NA
"3342",2012,"Birmingham","Grovellylane",NA
"3343",2012,"Birmingham","Hagleyroad",NA
"3344",2012,"Birmingham","Hagleyroad",NA
"3345",2012,"Birmingham","Hagleyroad",NA
"3346",2012,"Birmingham","Hagleyroad",NA
"3347",2012,"Birmingham","Hagleyroad",NA
"3348",2012,"Birmingham","Hagleyroadbirmingham",NA
"3349",2012,"Birmingham","Hagleyroadedgbaston",NA
"3350",2012,"Birmingham","Hagleyroadedgbaston",NA
"3351",2012,"Birmingham","Harbornehallhotelharborne",NA
"3352",2012,"Birmingham","Harborneparkroad",NA
"3353",2012,"Birmingham","Harbournehighstreet",NA
"3354",2012,"Birmingham","Haunchlane",NA
"3355",2012,"Birmingham","Hawkshurstroad",NA
"3356",2012,"Birmingham","Healeyroadsellyoak",NA
"3357",2012,"Birmingham","Heatherhousekingsnorton",NA
"3358",2012,"Birmingham","Heatondrive",NA
"3359",2012,"Birmingham","Hgaleyroad",NA
"3360",2012,"Birmingham","Highstharborne",NA
"3361",2012,"Birmingham","Highstharborne",NA
"3362",2012,"Birmingham","Highstreetharborne",NA
"3363",2012,"Birmingham","Highstreetharborne",NA
"3364",2012,"Birmingham","Highstreetharborne",NA
"3365",2012,"Birmingham","Highstreetharborne",NA
"3366",2012,"Birmingham","Highstreetharbourne",NA
"3367",2012,"Birmingham","Highstreethraborn",NA
"3368",2012,"Birmingham","Highstreethaborne",NA
"3369",2012,"Birmingham","Highstreetharbourne",NA
"3370",2012,"Birmingham","Hillwoodrd",NA
"3371",2012,"Birmingham","Hindheadroad",NA
"3372",2012,"Birmingham","Hisghstreetstourbridege",NA
"3373",2012,"Birmingham","Hollybankroad",NA
"3374",2012,"Birmingham","Holybankroad",NA
"3375",2012,"Birmingham","Houldyroad",NA
"3376",2012,"Birmingham","Hubertcroft",NA
"3377",2012,"Birmingham","Hurststreet",NA
"3378",2012,"Birmingham","Jennerslane",NA
"3379",2012,"Birmingham","Jowettslane",NA
"3380",2012,"Birmingham","Katieroad",NA
"3381",2012,"Birmingham","Kitwelllane",NA
"3382",2012,"Birmingham","Lindenroad",NA
"3383",2012,"Birmingham","Lindenroad",NA
"3384",2012,"Birmingham","Lofthousecrescent",NA
"3385",2012,"Birmingham","Longbridgelane",NA
"3386",2012,"Birmingham","Lottieroadsellyoak",NA
"3387",2012,"Birmingham","Lynseyavenuenorthfield",NA
"3388",2012,"Birmingham","Masshouseph",NA
"3389",2012,"Birmingham","Maypolegrove",NA
"3390",2012,"Birmingham","Merrittsbrooklanenorthfield",NA
"3391",2012,"Birmingham","Metchleylaneharborne",NA
"3392",2012,"Birmingham","Metchleyparkroad",NA
"3393",2012,"Birmingham","Milesroad",NA
"3394",2012,"Birmingham","Millbrookdrivenorthfield",NA
"3395",2012,"Birmingham","Milnerroad",NA
"3396",2012,"Birmingham","Moorstreet",NA
"3397",2012,"Birmingham","Moorstreetrailwaystation",NA
"3398",2012,"Birmingham","Morrisonsrubery",NA
"3399",2012,"Birmingham","Navigationpubkingsnorton",NA
"3400",2012,"Birmingham","Newburylane",NA
"3401",2012,"Birmingham","Norhtfieldhighstreet",NA
"3402",2012,"Birmingham","Northfieldroadnorthfield",NA
"3403",2012,"Birmingham","Outsidegoosepublichousebristolroadsellyoak",NA
"3404",2012,"Birmingham","Parkwayrubery",NA
"3405",2012,"Birmingham","Parkdaledrive",NA
"3406",2012,"Birmingham","Paynestreet",NA
"3407",2012,"Birmingham","Pershoreroad",NA
"3408",2012,"Birmingham","Pershoreroad",NA
"3409",2012,"Birmingham","Pershoreroad",NA
"3410",2012,"Birmingham","Pershoreroad",NA
"3411",2012,"Birmingham","Pershoreroadcotteridge",NA
"3412",2012,"Birmingham","Pershoreroadsouth",NA
"3413",2012,"Birmingham","Piddockrd",NA
"3414",2012,"Birmingham","Piddockroadsmethwick",NA
"3415",2012,"Birmingham","Piddockroadsmethwick",NA
"3416",2012,"Birmingham","Piddockroadsmethwick",NA
"3417",2012,"Birmingham","Pineappleroad",NA
"3418",2012,"Birmingham","Premierinngreatpark",NA
"3419",2012,"Birmingham","Prioryroad",NA
"3420",2012,"Birmingham","Qeaandemetchleyparkroad",NA
"3421",2012,"Birmingham","Qehospital",NA
"3422",2012,"Birmingham","Queenelizabethhospital",NA
"3423",2012,"Birmingham","Queenelizabethhospital",NA
"3424",2012,"Birmingham","Quintonroad",NA
"3425",2012,"Birmingham","Ridgeacreroad",NA
"3426",2012,"Birmingham","Ridgeacreroad",NA
"3427",2012,"Birmingham","Safernakeclose",NA
"3428",2012,"Birmingham","Sandonroad",NA
"3429",2012,"Birmingham","Sandonroadedgbaston",NA
"3430",2012,"Birmingham","Sellyoakrailwaystation",NA
"3431",2012,"Birmingham","Sellyoakrailwaystation",NA
"3432",2012,"Birmingham","Shannonroad",NA
"3433",2012,"Birmingham","Shenlylane",NA
"3434",2012,"Birmingham","Sirherbertaustinway",NA
"3435",2012,"Birmingham","Smithyhotelhagleyroad",NA
"3436",2012,"Birmingham","Solihullhighstreet",NA
"3437",2012,"Birmingham","Stmary'sHospice",NA
"3438",2012,"Birmingham","Stonehouselane",NA
"3439",2012,"Birmingham","Stonehousepublichouse",NA
"3440",2012,"Birmingham","Stratfordroad",NA
"3441",2012,"Birmingham","Thefold",NA
"3442",2012,"Birmingham","Thenavigationpublichousekingsnorton",NA
"3443",2012,"Birmingham","Tivertonroad",NA
"3444",2012,"Birmingham","Trittifordroad",NA
"3445",2012,"Birmingham","Universitybirmingham",NA
"3446",2012,"Birmingham","Victoriasteetsmallheath",NA
"3447",2012,"Birmingham","Warehamroad",NA
"3448",2012,"Birmingham","Warwickcrest",NA
"3449",2012,"Birmingham","Watfordroadcoteridge",NA
"3450",2012,"Birmingham","Wellingtonroad",NA
"3451",2012,"Birmingham","Wellingtonroad",NA
"3452",2012,"Birmingham","Wellingtonroad",NA
"3453",2012,"Birmingham","Westboulevard",NA
"3454",2012,"Birmingham","Westcliffplace",NA
"3455",2012,"Birmingham","Whitehorsepublichouse",NA
"3456",2012,"Birmingham","Willettsrdturvesgreen",NA
"3457",2012,"Birmingham","Woodthroproad",NA
"3458",2012,"Birmingham","Worldsendlanequinton",NA
"3459",2012,"Birmingham","Wychallane",NA
"3460",2012,"Birmingham","Wychallane",NA
"3461",2012,"Birmingham","Wychallane",NA
"3462",2012,"Birmingham","Wychallrdkingsnorton",NA
"3463",2012,"Birmingham","Ymcastoneroad",NA
